166.0,GENDATA,Data00000019,sensor-004,1024,
167.0,RECVDATA,Data00000019,sensor-004,1024,station-000
170.0,TRANSDATA,Data00000075,sensor-017,1024,station-001
170.0,GENDATA,Data00000075,sensor-017,1024,
171.0,RECVDATA,Data00000075,sensor-017,1024,station-001
171.0,GENDATA,Data00000065,sensor-015,1024,
171.0,TRANSDATA,Data00000065,sensor-015,1024,station-001
172.0,GENDATA,Data00000101,sensor-023,1024,
172.0,TRANSDATA,Data00000101,sensor-023,1024,station-002
172.0,TRANSDATA,Data00000028,sensor-006,1024,station-000
172.0,RECVDATA,Data00000065,sensor-015,1024,station-001
172.0,GENDATA,Data00000028,sensor-006,1024,
173.0,TRANSDATA,Data00000105,sensor-024,1024,station-002
173.0,TRANSDATA,Data00000048,sensor-011,1024,station-001
173.0,RECVDATA,Data00000101,sensor-023,1024,station-002
173.0,RECVDATA,Data00000028,sensor-006,1024,station-000
173.0,GENDATA,Data00000048,sensor-011,1024,
173.0,GENDATA,Data00000105,sensor-024,1024,
174.0,RECVDATA,Data00000048,sensor-011,1024,station-001
174.0,RECVDATA,Data00000105,sensor-024,1024,station-002
177.0,GENDATA,Data00000096,sensor-022,1024,
177.0,TRANSDATA,Data00000096,sensor-022,1024,station-002
178.0,TRANSDATA,Data00000143,sensor-033,1024,station-003
178.0,RECVDATA,Data00000096,sensor-022,1024,station-002
178.0,GENDATA,Data00000143,sensor-033,1024,
179.0,TRANSDATA,Data00000087,sensor-020,1024,station-002
179.0,RECVDATA,Data00000143,sensor-033,1024,station-003
179.0,GENDATA,Data00000087,sensor-020,1024,
180.0,RECVDATA,Data00000087,sensor-020,1024,station-002
240,BUSSTOP,bus-001,station-002
330,BUSDEPART,bus-001,station-002,station-003
390,BUSARRIVAL,bus-001,station-002,station-003
510,BUSSTOP,bus-001,station-003
600,BUSDEPART,bus-001,station-003,station-004
660,BUSARRIVAL,bus-001,station-003,station-004
780,BUSSTOP,bus-001,station-004
870,BUSDEPART,bus-001,station-004,station-001
930,BUSARRIVAL,bus-001,station-004,station-001
1050,BUSSTOP,bus-001,station-001
1140,BUSDEPART,bus-002,station-003,station-004
1200,BUSARRIVAL,bus-002,station-003,station-004
1320,BUSSTOP,bus-002,station-004
1410,BUSDEPART,bus-002,station-004,station-001
1470,BUSARRIVAL,bus-002,station-004,station-001
1590,BUSSTOP,bus-002,station-001
1680,BUSDEPART,bus-002,station-001,station-002
1740,BUSARRIVAL,bus-002,station-001,station-002
1860,BUSSTOP,bus-002,station-002
1950,BUSDEPART,bus-002,station-002,station-003
2010,BUSARRIVAL,bus-002,station-002,station-003
2130,BUSSTOP,bus-002,station-003
